Name                                 IS_Rad        IS_x        IS_y        IS_z      ES_Rad        ES_x        ES_y        ES_z      Acoeff  Sphericity         BSR    Round DP  Round MaxC      Length       Width       Thick          D2          D3    Corey SF         ASF         MPS         ESF     Hofmann
MA106A-1-fine-anm-00049.dat           0.444     -0.0987      0.0927     0.00852       0.976      0.0231     -0.0364      -0.133        5.84       0.857       0.456       0.827       0.515        1.96         1.4        1.01         1.4        1.01       0.611       0.939        0.72       0.671       0.968
MA106A-1-fine-anm-00050.dat           0.393      0.0129       0.204    1.25e-17       0.958     -0.0264     -0.0812      0.0542        6.02       0.815       0.411       0.769       0.545        1.84        1.57        1.23        1.55        1.17       0.693       0.969       0.783       0.758       0.985
MA106A-1-fine-anm-00051.dat           0.521     -0.0565       0.174     -0.0231        1.48      0.0307       0.161      -0.104        5.97       0.818       0.352       0.763       0.528        2.96        1.99        1.17        1.99        1.17       0.483       0.882       0.616       0.541        0.94
MA106A-1-fine-anm-00052.dat            0.59      -0.021     0.00265      -0.045        1.44       0.136       0.164      -0.117        5.77        0.85       0.411         0.8       0.536        2.88        1.72        1.58        1.72         1.5       0.675        0.94       0.769       0.707       0.961
MA106A-1-fine-anm-00053.dat          0.0994     -0.0363     0.00459     -0.0172       0.267      0.0131     -0.0404      0.0138         inf       0.792       0.372       0.749       0.341       0.536       0.308       0.265       0.308       0.265       0.653       0.932       0.753       0.683       0.955
MA106A-1-fine-anm-00055.dat           0.516     -0.0781      0.0429     -0.0737       0.908     0.00345     -0.0548       0.169        5.27         0.9       0.569       0.881       0.539        1.81        1.42        1.19        1.42         1.2       0.749       0.976       0.825       0.802       0.987
MA106A-1-fine-anm-00056.dat           0.636      -0.305       0.168     -0.0665        1.34       0.114      0.0626      0.0824        5.54       0.885       0.473       0.853        0.56        2.68        2.22        1.48        2.22        1.48       0.606       0.945       0.716       0.677       0.974
MA106A-1-fine-anm-00057.dat           0.462      0.0246      0.0523     -0.0272       0.796    -0.00898     -0.0142      0.0879        5.79       0.881        0.58       0.867        0.49        1.54        1.37        1.36        1.34        1.24       0.864       0.993       0.907         0.9       0.996
MA106A-1-fine-anm-00058.dat           0.357      0.0905      -0.085    -0.00781       0.814    -0.00978      0.0513       0.132        5.96       0.819       0.439       0.787       0.504        1.59        1.19        1.04        1.19        1.05       0.763       0.975       0.835        0.81       0.986
MA106A-1-fine-anm-00059.dat           0.486      -0.334    4.09e-17      -0.021        1.03    -0.00575     -0.0301        0.12        5.61        0.87       0.474       0.833       0.551        2.04        1.72        1.07        1.71        1.07       0.572       0.933       0.689       0.645        0.97
MA106A-1-fine-anm-00060.dat           0.518      -0.387       0.153      -0.107        1.36     -0.0443      0.0176      -0.101        5.84       0.844        0.38       0.793       0.575        2.74        2.11        1.16         2.1        1.16       0.484       0.889       0.616       0.552        0.95
MA106A-1-fine-anm-00061.dat           0.481      0.0272     -0.0256    2.29e-18       0.827    -0.00129     -0.0204      0.0113        5.26       0.908       0.582       0.891       0.512        1.65         1.4        1.08        1.38         1.1       0.727       0.976       0.809       0.787       0.988
MA106A-1-fine-anm-00062.dat           0.445        0.12      0.0474     -0.0081       0.894      0.0498      0.0602      -0.108        5.63       0.858       0.498       0.831       0.469        1.79        1.55        1.02        1.55        1.02       0.616        0.95       0.724       0.689       0.977
MA106A-1-fine-anm-00063.dat           0.453      0.0374      0.0271      0.0254       0.705     0.00766    -0.00926     -0.0468        5.34       0.912       0.642       0.902       0.495        1.41        1.28        1.22        1.28        1.22       0.907       0.997       0.937       0.934       0.998
MA106A-1-fine-anm-00064.dat           0.461      0.0548      0.0864     -0.0847        1.17    -0.00731       0.116       0.064        5.97       0.812       0.395       0.765       0.503        2.35        1.85        1.08        1.85        1.07       0.512       0.905        0.64       0.583       0.957
MA106A-1-fine-anm-00065.dat           0.358      -0.127        0.07      0.0575       0.951      0.0257      -0.135     -0.0753        6.27       0.808       0.377       0.753       0.512         1.9        1.31       0.816        1.28       0.772       0.495       0.889       0.626       0.553       0.943
MA106A-1-fine-anm-00066.dat          0.0885     -0.0805     -0.0585    -0.00626       0.266      0.0281     0.00722    -0.00746         inf       0.769       0.333       0.708       0.405       0.537       0.385       0.229       0.385       0.229       0.503       0.896       0.632       0.567       0.949
MA106A-1-fine-anm-00067.dat          0.0703       0.137      0.0173    8.44e-18       0.256     -0.0161    1.97e-18     -0.0117         inf       0.693       0.274       0.595        0.41       0.513       0.293       0.174       0.293       0.174       0.448       0.853       0.586       0.489       0.916
MA106A-1-fine-anm-00068.dat           0.393       0.275         0.2    2.08e-17        1.26      -0.152       -0.11      0.0482        6.62       0.748       0.311       0.672        0.52        2.53        2.02       0.936           2       0.984       0.438       0.861       0.577       0.506        0.94
MA106A-1-fine-anm-00069.dat            0.49       0.121     -0.0311      0.0687         1.1     -0.0083      -0.132      0.0252        5.61       0.865       0.447       0.828       0.542        2.16        1.67        1.14        1.67        1.14       0.599        0.94        0.71       0.666        0.97
MA106A-1-fine-anm-00070.dat            0.45      -0.138     -0.0354     -0.0902       0.989      0.0836           0      0.0891        5.58       0.862       0.455       0.827        0.54        1.96         1.3        1.17        1.26        1.18       0.752       0.961       0.827       0.784       0.976
MA106A-1-fine-anm-00071.dat           0.521      -0.344     -0.0884     -0.0678        1.17       0.102     -0.0958     -0.0177        5.48       0.889       0.445       0.846        0.62        2.35        1.61        1.11         1.6        1.13       0.585       0.928       0.699       0.642        0.96
MA106A-1-fine-anm-00073.dat            0.46      -0.136      -0.099     -0.0213       0.861     -0.0587       0.071     0.00579         5.4       0.919       0.534       0.896       0.581        1.72        1.43        1.11        1.43        1.11       0.708       0.972       0.795        0.77       0.986
MA106A-1-fine-anm-00074.dat            0.39      0.0129       0.206     -0.0529       0.874      0.0368     0.00464      0.0788         5.6       0.874       0.446       0.838       0.566        1.75        1.48       0.911        1.48       0.906       0.563        0.93       0.681       0.636       0.969
MA106A-1-fine-anm-00075.dat           0.474       0.313           0     -0.0396        1.18      -0.109     -0.0279      0.0444        5.68       0.853       0.404       0.802       0.611        2.34        1.95        1.02        1.95        1.02       0.476       0.887       0.609       0.548       0.952
MA106A-1-fine-anm-00076.dat           0.491       0.267     -0.0338      -0.034        1.13     -0.0108      -0.172     -0.0108        5.69       0.868       0.434       0.828        0.52        2.27        1.45        1.33        1.45        1.33       0.736       0.958       0.815       0.769       0.974
MA106A-1-fine-anm-00077.dat           0.393      -0.175      -0.127      0.0556       0.925     -0.0604     -0.0239      -0.138        5.79       0.825       0.425        0.78       0.478        1.86        1.37       0.906        1.37       0.906       0.567       0.926       0.685       0.631       0.963
MA106A-1-fine-anm-00078.dat            0.49      0.0144     -0.0443     0.00293        0.82     -0.0127      0.0269       0.036        5.35       0.895       0.598       0.877       0.494        1.64        1.56        1.14        1.55        1.13       0.708       0.975       0.794       0.775       0.989
MA106A-1-fine-anm-00079.dat           0.409     -0.0465     -0.0562     0.00459           1     -0.0182      0.0956     -0.0316         5.6       0.857       0.407       0.814       0.493        2.02        1.16        1.01        1.16        1.01       0.657       0.933       0.756       0.687       0.956
MA106A-1-fine-anm-00080.dat           0.388       0.132     -0.0338     -0.0172       0.864     -0.0212     -0.0652      -0.073        5.79       0.856       0.449       0.826       0.493        1.74        1.25       0.955        1.25       0.955       0.647        0.95       0.748       0.705       0.973
MA106A-1-fine-anm-00081.dat            0.46      -0.157       0.114      0.0245        1.26     -0.0438       0.135     -0.0364        5.93       0.822       0.364        0.77        0.52        2.54        1.62        1.07        1.62        1.07       0.526         0.9       0.652       0.578       0.945
MA106A-1-fine-anm-00082.dat            0.33       0.106     -0.0997     -0.0184       0.836      -0.055      0.0516      0.0548        5.96       0.812       0.395       0.757       0.539        1.59        1.45       0.737        1.45       0.749       0.494       0.898       0.625        0.57       0.958
MA106A-1-fine-anm-00083.dat           0.415       0.107      -0.228     -0.0647        1.05       -0.11      0.0799     -0.0172        6.15       0.804       0.396       0.739       0.572        2.07        1.81        0.93        1.81        0.93       0.481       0.891       0.614       0.556       0.954
MA106A-1-fine-anm-00084.dat           0.406        -0.2    2.45e-17     -0.0381       0.795      0.0505     -0.0367     -0.0586        5.47       0.874        0.51       0.842       0.528        1.58        1.49       0.958        1.49       0.958       0.625       0.954       0.731         0.7        0.98
MA106A-1-fine-anm-00087.dat           0.394      -0.264     -0.0334     -0.0865         1.1     -0.0543       0.115     -0.0505        5.88       0.816       0.358       0.761       0.552         2.2        1.78       0.893        1.76       0.949       0.482       0.889       0.614       0.552       0.951
MA106A-1-fine-anm-00089.dat           0.394      0.0134       0.212     1.3e-17       0.857     -0.0273     -0.0839       0.188        5.58       0.879        0.46       0.849       0.532        1.69        1.28       0.879        1.28       0.893       0.606       0.941       0.716       0.671        0.97
MA106A-1-fine-anm-00091.dat           0.445     -0.0803      -0.126     0.00942        1.04    -0.00583      0.0124      0.0717        5.99       0.827       0.429       0.788       0.492        2.06        1.57        1.09        1.56        1.09       0.609       0.942       0.719       0.674       0.971
MA106A-1-fine-anm-00092.dat           0.305       -0.14       -0.22      0.0669       0.981      0.0842      0.0463     -0.0902         5.9        0.81        0.31       0.744       0.549        1.97        1.22       0.697        1.21       0.684       0.443       0.854       0.581       0.492       0.923
MA106A-1-fine-anm-00093.dat           0.366        0.13       0.276      -0.121        1.01     -0.0883      -0.083      0.0394         5.9       0.827       0.364       0.774        0.53        2.05        1.49       0.836        1.49       0.836       0.478       0.884       0.612       0.543       0.945
MA106A-1-fine-anm-00094.dat           0.382      0.0796      0.0437     -0.0852       0.945      0.0357     0.00451     -0.0655         6.1       0.824       0.404       0.773       0.523        1.89        1.49       0.887        1.49       0.887       0.529       0.913       0.654         0.6        0.96
MA106A-1-fine-anm-00095.dat            0.43      -0.162      0.0204      -0.118       0.911     0.00649           0    3.98e-19         5.9       0.833       0.472       0.794       0.474        1.82         1.3        1.16        1.28        1.09       0.714       0.963       0.799       0.762       0.978
MA106A-1-fine-anm-00096.dat            0.69      0.0587      -0.181       0.138         1.6      0.0202     -0.0623      0.0902        5.72       0.859       0.432       0.821       0.536         3.1         2.5        1.65         2.5        1.65       0.593        0.94       0.706       0.663       0.972
MA106A-1-fine-anm-00098.dat           0.317      0.0137       0.218     -0.0277        0.82       0.051     -0.0617       0.044        6.22       0.831       0.386       0.786       0.531        1.62        1.25       0.741        1.25       0.774       0.543       0.918       0.665       0.612       0.961
MA106A-1-fine-anm-00099.dat           0.453     -0.0889     -0.0352      -0.045        1.08     -0.0481    -0.00608       0.189        5.88       0.832        0.42       0.794       0.514        2.16        1.43        1.11        1.43        1.11       0.632        0.94       0.736       0.682       0.965
MA106A-1-fine-anm-00105.dat          0.0619     0.00433     -0.0689    -0.00872       0.207      0.0055     0.00517     0.00709         inf       0.727       0.298       0.664       0.422       0.411       0.379       0.158       0.378       0.163       0.414       0.847       0.556       0.486       0.939
MA106A-1-fine-anm-00106.dat           0.591       0.112     -0.0142       0.106        1.12     -0.0321      0.0506     -0.0329        5.63       0.873       0.527       0.846       0.539        2.11        2.06        1.51        2.06         1.5       0.721       0.978       0.804       0.787        0.99
MA106A-1-fine-anm-00107.dat           0.539      -0.415      -0.389    3.48e-17        1.46      0.0264      0.0561     -0.0393        5.93       0.818       0.369       0.754       0.602        2.92        2.49        1.23        2.49        1.23       0.458       0.876       0.594       0.531       0.948
MA106A-1-fine-anm-00108.dat           0.322       0.167       0.157      0.0589        0.91      0.0685      0.0176     -0.0514        6.38       0.805       0.354       0.747       0.548        1.83        1.43       0.735        1.43       0.735       0.454       0.872       0.591       0.523       0.944
MA106A-1-fine-anm-00109.dat           0.564       0.147      -0.178     -0.0145        1.17    -0.00495      0.0787       0.109        5.57       0.875       0.482        0.84       0.526        2.31        1.56        1.38        1.56        1.38       0.726       0.961       0.808       0.767       0.977
MA106A-1-fine-anm-00110.dat           0.481      0.0957      0.0695     -0.0979        1.26     -0.0475    5.81e-18       0.146        6.04       0.822       0.381        0.77       0.491        2.53        1.48        1.26        1.48         1.2       0.621       0.926       0.728       0.657       0.952
MA106A-1-fine-anm-00113.dat           0.333      -0.166      0.0656      0.0112        0.77     -0.0375    -0.00473      0.0595        5.83       0.849       0.432       0.813       0.531        1.52        1.36       0.833        1.36       0.854       0.594       0.943       0.706       0.669       0.975
MA106A-1-fine-anm-00114.dat           0.424       0.244     -0.0625     -0.0158       0.891     -0.0621      0.0978      0.0146         5.5       0.873       0.475        0.84       0.536        1.79         1.2        1.18        1.18        1.18       0.813        0.97       0.871       0.836       0.981
MA106A-1-fine-anm-00115.dat           0.563       0.024     0.00617     -0.0452        1.01      0.0361      0.0766      0.0902        5.55       0.871       0.559       0.853       0.461           2         1.7        1.29         1.7        1.29         0.7       0.971       0.788       0.764       0.986
MA106A-1-fine-anm-00116.dat           0.445      -0.128    1.57e-17      0.0162       0.914       0.146      0.0578      -0.114         5.7       0.865       0.487       0.831       0.528        1.81        1.28        1.11        1.28        1.11       0.726       0.966       0.808       0.773        0.98
MA106A-1-fine-anm-00117.dat           0.449      -0.219      -0.264     -0.0433        1.07      0.0904      0.0358     -0.0913        5.92       0.829       0.419       0.776       0.557        2.14        1.73        1.04        1.73        1.04       0.542       0.919       0.665       0.614       0.963
MA106A-1-fine-anm-00118.dat           0.543       0.286     -0.0735       0.139        1.07     -0.0577     -0.0419     0.00449        5.61       0.864       0.506       0.835       0.516        2.15        1.67        1.49        1.65        1.38       0.736       0.973       0.815       0.789       0.985
MA106A-1-fine-anm-00119.dat           0.391      -0.262       0.033     -0.0333        1.12    -0.00888     -0.0466      0.0862        6.19       0.814       0.348       0.745       0.532        2.25        1.22       0.844        1.21       0.878       0.532       0.889       0.656       0.563       0.928
MA106A-1-fine-anm-00120.dat           0.481       0.164       0.119    1.24e-17        1.05      -0.086     -0.0625      0.0585        5.72       0.868       0.458       0.831       0.529         2.1        1.49        1.24        1.48        1.26       0.717       0.963       0.801       0.764       0.978
MA106A-1-fine-anm-00121.dat           0.599     -0.0595     -0.0719     -0.0772        1.47      -0.073    8.94e-18      0.0685        5.67       0.857       0.408       0.804       0.546        2.96        1.77        1.42        1.77        1.42       0.623       0.929        0.73       0.662       0.955
MA106A-1-fine-anm-00122.dat           0.455       0.032      -0.068     4.6e-18       0.802     -0.0647     -0.0166     -0.0424        5.54       0.875       0.567       0.858       0.461         1.6        1.37        1.16        1.31        1.31       0.905       0.993       0.936       0.927       0.996
MA106A-1-fine-anm-00123.dat           0.737       0.222       0.161      0.0172        1.51      -0.116      -0.246       0.128        5.52       0.882       0.488       0.853        0.55        2.99        2.18        1.74        2.13         1.8       0.713       0.964       0.798       0.763       0.979
MA106A-1-fine-anm-00124.dat           0.926      -0.705    8.63e-17      0.0443        2.09       0.246       0.231    2.07e-17        5.65       0.862       0.443       0.821       0.541        4.18        2.86        2.09        2.82        2.08       0.606       0.934       0.716       0.661       0.963
MA106A-1-fine-anm-00126.dat            0.43       0.244      -0.229       0.133        1.29      0.0286     -0.0345      0.0115        6.22       0.802       0.333       0.735       0.554         2.6        1.95           1        1.94        1.02       0.454        0.87        0.59       0.519       0.941
MA106A-1-fine-anm-00127.dat           0.508       0.217      0.0556     -0.0727         1.1     -0.0212      0.0652       0.073        5.93       0.839       0.462       0.804       0.516        2.14         1.7        1.32         1.7        1.32       0.692       0.966       0.782       0.753       0.983
MA106A-1-fine-anm-00128.dat           0.368     -0.0636        -0.1      -0.015       0.727      0.0477     -0.0189     -0.0241        5.62       0.872       0.507       0.844       0.481        1.37        1.31       0.826         1.3       0.826       0.619       0.952       0.726       0.694       0.979
MA106A-1-fine-anm-00129.dat           0.442       0.157     -0.0864     -0.0227         1.1      0.0628      0.0759      -0.105         5.8       0.847       0.401         0.8       0.557        2.21         1.3        1.13        1.28        1.22       0.726       0.946       0.808       0.747       0.964
MA106A-1-fine-anm-00130.dat            0.45     -0.0135       0.071     -0.0459       0.758     0.00972      -0.051      0.0205        5.36        0.91       0.594       0.896       0.519        1.49        1.29        1.29        1.27        1.28       0.926       0.995        0.95       0.945       0.997
MA106A-1-fine-anm-00131.dat           0.443     -0.0909        0.05      0.0337       0.942      0.0063     0.00592     -0.0453        5.71       0.868       0.471       0.834       0.544        1.82        1.66       0.992        1.66       0.992       0.571       0.935       0.688       0.647       0.972
MA106A-1-fine-anm-00132.dat           0.679      0.0129      0.0203      0.0113        1.38     -0.0113       0.179     1.1e-17        5.42       0.896       0.493       0.868        0.58        2.76        2.09        1.56        2.09        1.56        0.65       0.954        0.75       0.712       0.976
MA106A-1-fine-anm-00134.dat           0.319      -0.228      -0.166      0.0915        1.06      0.0114       0.181      0.0114        6.54       0.724         0.3       0.651       0.509        2.11        1.75        0.78        1.75        0.78       0.407        0.84       0.549       0.475       0.934
MA106A-1-fine-anm-00135.dat           0.776      -0.444    5.44e-17     -0.0847        1.82     -0.0877       0.186      0.0529        5.47       0.887       0.426       0.844       0.616        3.65        2.28        1.93        2.28        1.93        0.67       0.944       0.765       0.709       0.965
MA106A-1-fine-anm-00136.dat           0.434       0.146     -0.0804     -0.0318       0.821      0.0231    -0.00292       0.184        5.36       0.912       0.528       0.891       0.542        1.64        1.34       0.988        1.34       0.988       0.666       0.962       0.763       0.732       0.981
MA106A-1-fine-anm-00137.dat           0.694       0.086      -0.183      0.0656        1.41     -0.0673       0.143        0.02         5.5       0.876       0.494       0.841       0.563        2.81        2.06        1.83        2.06        1.83       0.759       0.973       0.832       0.804       0.984
MA106A-1-fine-anm-00138.dat           0.525     -0.0955      -0.151       0.034       0.993      0.0548      0.0141     -0.0891        5.42       0.887       0.529       0.867       0.522        1.98        1.72        1.37        1.72        1.37       0.745        0.98       0.822       0.804        0.99
MA106A-1-fine-anm-00139.dat           0.335     -0.0308      0.0655     0.00455       0.711      -0.055     -0.0517    -0.00475        5.62       0.827       0.472       0.798       0.495         1.4        1.21        1.06        1.11        1.08       0.869       0.989        0.91       0.897       0.994
MA106A-1-fine-anm-00141.dat           0.499      0.0789      -0.413     -0.0532        1.19     0.00403     0.00103      0.0661        5.62       0.875       0.419       0.832       0.629        2.35        2.16        1.09        2.13        1.12       0.498       0.901       0.628       0.574       0.959
MA106A-1-fine-anm-00142.dat           0.652       0.136      0.0749     -0.0732        1.49      -0.013     0.00514      0.0732        5.73       0.853       0.438       0.818       0.525        2.99        2.09        1.57        2.05        1.45       0.587       0.929       0.701       0.645       0.961
MA106A-1-fine-anm-00143.dat           0.401      -0.521     -0.0658       0.033        1.09       0.102      -0.124      0.0306        5.84       0.836       0.368       0.772       0.521        2.19         1.2       0.958         1.2       0.958       0.591       0.912       0.704       0.621       0.942
MA106A-1-fine-anm-00144.dat           0.734       0.147      -0.058      0.0512        1.35      0.0233     -0.0718     -0.0709        5.27       0.924       0.544       0.897       0.595        2.69        1.82        1.67        1.82        1.67       0.754       0.966       0.829       0.791       0.979
MA106A-1-fine-anm-00145.dat           0.646       0.161      0.0414     -0.0541        1.27      0.0041     -0.0652      -0.054        5.71       0.857        0.51       0.833       0.498        2.52         2.3        1.57         2.3        1.57       0.652       0.961       0.752       0.724       0.983
